id,client_id,order_day,category_id,category_name,good_id,good_name,good_price,good_cnt,gender_cd,age,education_level,city_nm,monthly_income_amt,steam_popularity_score
1500598448,5-1E3WMEHD6,2023-06-20,30659,Казуальные игры,1476168,Townscaper,107.8,1.0,M,25,GRD,Нижний Новгород,307551,2318.0
1500594671,5-2HXD9RL6R,2023-06-16,29688,Скидки,1636738,MONSTER HUNTER: WORLD: Iceborne - Master Deluxe Edition,3182.92,1.0,M,29,UGR,Новосибирск,86000,0.0
1500536589,5-EINB2ZS9,2023-04-08,28562,Приключения,848666,Resident Evil 7,329.0,1.0,M,37,GRD,Санкт-Петербург,110000,0.0
1500522077,5-VNKNHSG9,2023-03-21,28562,Приключения,848477,This is the Police,87.25,1.0,M,21,SCH,Москва,50000,0.0
1500619316,5-33K1HXGM6,2023-07-13,28568,Инди,1269462,Dead Cells,299.4,1.0,M,17,UGR,Челябинск,104732,198.0
1500636093,5-2L4N5AJTY,2023-08-04,33164,Бестселлеры,848678,RESIDENT EVIL 2 - Deluxe Edition,759.6,1.0,M,33,GRD,Москва,62000,0.0
1500427707,5-2VK5MPVC0,2022-12-25,28565,Симуляторы,1446212,For The People,174.0,1.0,M,31,GRD,Москва,86000,0.0
1500516708,5-2IR74VOZT,2023-03-13,28577,Экшн,1124169,Hyperdimension Neptunia Re;Birth1,126.0,1.0,M,23,UGR,Москва,-3040,2980.0
1500425540,5-1QCSFO411,2022-12-23,28562,Приключения,1124124,Detroit: Become Human,814.0,1.0,M,24,GRD,Москва,74000,373.0
1500425630,5-27LDKV4TK,2022-12-23,28562,Приключения,1124124,Detroit: Become Human,814.0,1.0,M,25,UGR,Воронеж,164999,373.0
1500326339,4-1BMX68RE,2022-09-01,28562,Приключения,848469,Far Cry Primal - Apex Edition,572.25,1.0,M,30,GRD,Москва,230000,0.0
1500491368,5-XSMZDOEN,2023-02-23,28562,Приключения,848666,Resident Evil 7,329.0,1.0,M,18,GRD,Казань,14000,0.0
1500449000,5-349O7O0AA,2023-01-10,28562,Приключения,848666,Resident Evil 7,329.0,1.0,M,25,UGR,Москва,92000,0.0
1500435753,5-EN7CUMXV,2022-12-29,29688,Скидки,1314502,Starship Troopers - Terran Command,412.0,1.0,M,29,UGR,Москва,110000,0.0
1500359785,5-1B42DXA59,2022-10-16,28577,Экшн,890167,Sacred 3,191.95,1.0,M,41,UGR,Новосибирск,97906,4265.0
1500742382,5-DVEL3V7B,2023-10-20,30658,Другое,1385402,Карта оплаты Xbox Game Pass Ultimate на 1 месяц,1099.0,1.0,M,27,SCH,Пермь,210421,0.0
1500241955,5-27139PYMO,2022-04-18,28577,Экшн,848235,Little Nightmares II,499.5,1.0,M,27,SCH,Москва,261339,1128.0
1500494797,5-2G4ONFDJN,2023-02-26,28562,Приключения,848666,Resident Evil 7,329.0,1.0,M,16,UGR,Санкт-Петербург,80995,0.0
1500381683,5-2U0PGO8VM,2022-11-12,28578,Шутеры,848937,RESIDENT EVIL 7 - Gold Edition,570.0,1.0,F,20,SCH,Санкт-Петербург,109564,0.0
1500695397,5-1G6JT6YJX,2023-09-21,29688,Скидки,1636761,Devil May Cry 5 + Vergil,1023.37,1.0,M,43,UGR,Красноярск,110000,0.0
1500534332,5-2ISRQ9LFO,2023-04-07,28568,Инди,1123889,Mr Blaster,6.0,1.0,M,19,GRD,Санкт-Петербург,-127772,4453.0
1500370201,5-21LRWXEPB,2022-10-30,28568,Инди,1434708,Pathfinder: Wrath of the Righteous - Season Pass 2 - DLC,899.0,1.0,M,32,SCH,Екатеринбург,78488,0.0
1500580200,5-2MUJ013L8,2023-05-30,28555,Стратегии,1630845,Stellaris: Galactic Paragons - DLC,550.0,1.0,M,41,SCH,Москва,-24184,0.0
1500367830,5-2TWZKKB3G,2022-10-27,28565,Симуляторы,849055,Graveyard Keeper - Stranger Sins - DLC,99.5,1.0,M,18,SCH,Нижний Новгород,-91694,0.0
1500519682,5-1AJNLM7EN,2023-03-18,28574,Ролевые (RPG),890118,Sacred 3 Gold,199.5,1.0,M,45,UGR,Новосибирск,350000,0.0
1500528950,5-36595BNCG,2023-03-31,28565,Симуляторы,1532495,Prison Architect: Jungle Pack - DLC,82.0,1.0,M,12,UGR,Екатеринбург,51058,0.0
1500659586,5-2XXGCJLN6,2023-09-02,33164,Бестселлеры,1696106,APEX LEGENDS - 6700 COINS VIRTUAL CURRENCY,6275.61,1.0,M,21,UGR,Москва,20000,0.0
1500550064,5-TCNJ4RXR,2023-04-26,30659,Казуальные игры,849291,Safecracker: The Ultimate Puzzle Adventure,19.8,1.0,M,23,UGR,Екатеринбург,74000,0.0
1500232849,5-1438KZT8W,2022-04-01,28555,Стратегии,890187,Partisans 1941,278.6,1.0,M,26,GRD,Пермь,62000,2372.0
1500456579,5-299US61VK,2023-01-20,29688,Скидки,849252,RESIDENT EVIL 2,599.0,1.0,M,23,SCH,Новосибирск,20000,0.0
1500654973,5-3G2R164ZT,2023-08-28,28577,Экшн,1586352,Sifu (Steam),803.33,1.0,M,43,GRD,Уфа,12957,0.0
1500396517,5-D0NXU86N,2022-11-25,29688,Скидки,847962,Sudden Strike 4 Complete Collection,549.5,1.0,M,34,GRD,Санкт-Петербург,110000,0.0
1500400551,5-30BG2NGJU,2022-11-27,29688,Скидки,1424173,Scorn (STEAM),719.2,1.0,M,39,SCH,Москва,-147187,0.0
1500749000,5-2SHE0WNTK,2023-10-28,30658,Другое,1385402,Карта оплаты Xbox Game Pass Ultimate на 1 месяц,1099.0,1.0,M,26,SCH,Ростов-на-Дону,40400,0.0
1500597584,5-3HXS7E2GD,2023-06-20,28577,Экшн,847551,Darksiders Blades & Whip Franchise Pack,587.5,1.0,M,15,GRD,Самара,90647,0.0
1500742605,5-2DIACZH7A,2023-10-21,28587,Аркады,847548,Little Nightmares - Secrets of The Maw Expansion Pass - DLC,299.0,1.0,M,20,UGR,Москва,26000,0.0
1500502151,5-6Z76QCH2,2023-03-03,28578,Шутеры,849031,Contra Anniversary Collection,87.0,1.0,M,34,GRD,Краснодар,230000,0.0
1500632563,5-33CYEECHS,2023-07-31,28577,Экшн,848623,OctaFight,59.7,1.0,M,14,SCH,Москва,195173,0.0
1500537816,5-2FT6TNDZ6,2023-04-09,28578,Шутеры,848666,Resident Evil 7,329.0,1.0,M,29,GRD,Воронеж,41600,0.0
1500569062,5-20QGU7LW7,2023-05-19,28555,Стратегии,1632305,Black Book,990.0,1.0,M,28,SCH,Краснодар,-79969,2626.0
1500430967,5-2U65BQ5RK,2022-12-27,28558,Спорт,1437868,TEKKEN 7 - Definitive Edition,459.9,1.0,M,18,SCH,Санкт-Петербург,11054,0.0
1500533077,5-18NDKLGAS,2023-04-06,29688,Скидки,848666,Resident Evil 7,329.0,1.0,M,36,UGR,Москва,134000,0.0
1500617304,5-27S2SBS20,2023-07-10,28568,Инди,890166,Deponia Doomsday,41.9,1.0,F,24,SCH,Санкт-Петербург,26000,3447.0
1500562834,5-2J09IUL3S,2023-05-13,28579,Гонки,880568,Cyberline Racing,5.8,1.0,M,14,SCH,Самара,170866,2444.0
1500682192,5-2MFNI8NT9,2023-09-11,29688,Скидки,1127097,Painkiller Hell & Damnation: Full Metal Rocket - DLC,75.05,1.0,M,23,SCH,Санкт-Петербург,26000,0.0
1500489229,5-2TRZWHRK2,2023-02-22,28577,Экшн,1424428,Dark Souls Remastered,1199.0,1.0,M,20,SCH,Санкт-Петербург,74000,0.0
1500575798,5-2WSZ3KRT7,2023-05-26,28555,Стратегии,1610197,Against the Storm,999.0,1.0,M,28,SCH,Новосибирск,167565,332.0
1500494729,5-1962HXZGD,2023-02-26,29688,Скидки,1435647,The Darkest Tales,435.0,1.0,M,42,GRD,Новосибирск,99008,0.0
1500626056,5-27QCTJ4A6,2023-07-24,28577,Экшн,1127086,Drink More Glurp,38.5,1.0,M,29,UGR,Москва,94642,0.0
1500335701,5-2J7PEFYGH,2022-09-13,28562,Приключения,848907,Beholder,35.85,1.0,M,27,UGR,Волгоград,74000,2204.0
1500329422,5-34KEA3YUP,2022-09-06,33164,Бестселлеры,848678,RESIDENT EVIL 2 - Deluxe Edition,680.0,1.0,M,27,SCH,Санкт-Петербург,38000,0.0
1500736237,5-2R1842YGN,2023-10-12,28562,Приключения,1674697,God of War,3998.24,1.0,M,25,UGR,Москва,62000,234.0
1500401544,5-16728QOTT,2022-11-28,28555,Стратегии,847571,Stellaris,174.75,1.0,M,27,UGR,Волгоград,17600,74.0
1500399577,5-2IBZQARM4,2022-11-27,33164,Бестселлеры,848666,Resident Evil 7,340.0,1.0,M,36,SCH,Пермь,56638,0.0
1500383689,5-6XD2E5XU,2022-11-14,28577,Экшн,848276,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 - Road to Boruto,299.0,1.0,M,37,SCH,Екатеринбург,86000,0.0
1500428463,1-AW8WLP3,2022-12-25,28577,Экшн,848678,RESIDENT EVIL 2 - Deluxe Edition,679.0,1.0,M,30,SCH,Санкт-Петербург,210383,0.0
1500440856,5-8R86ATWB,2023-01-02,28574,Ролевые (RPG),1423452,Elden Ring - Deluxe Edition,3709.3,1.0,F,28,GRD,Москва,122000,0.0
1500686614,5-2Y7SPF8U0,2023-09-14,28579,Гонки,880568,Cyberline Racing,29.0,1.0,M,19,SCH,Санкт-Петербург,50000,2444.0
1500236245,5-VUR3TXO4,2022-04-04,28555,Стратегии,848376,Act of War: Direct Action,35.39,1.0,M,31,PGR,Москва,134000,0.0
1500523821,5-2RDYKLJUZ,2023-03-23,29688,Скидки,1295572,Silt,241.2,1.0,M,41,UGR,Самара,94400,0.0
1500545865,5-RS1CNRKJ,2023-04-19,28574,Ролевые (RPG),1565736,Dead Cells: Return to Castlevania - DLC,385.0,1.0,M,26,SCH,Москва,57145,0.0
1500697389,5-19OEF4CY9,2023-09-23,29689,Новинки,1685578,Jagged Alliance 3,1999.0,1.0,M,33,GRD,Санкт-Петербург,302000,802.0
1500494134,5-2YAZEE8W3,2023-02-26,28579,Гонки,880568,Cyberline Racing,29.0,1.0,M,19,SCH,Ростов-на-Дону,50000,2444.0
1500602048,5-14UF4IA26,2023-06-24,28577,Экшн,848678,RESIDENT EVIL 2 - Deluxe Edition,759.6,1.0,M,33,GRD,Москва,303200,0.0
1500601866,5-2WH06R823,2023-06-24,28562,Приключения,1123614,Shut Eye,13.0,1.0,F,22,SCH,Челябинск,75033,0.0
1500439450,5-PN3ME0AD,2023-01-01,28574,Ролевые (RPG),1424428,Dark Souls Remastered,1199.0,1.0,M,26,SCH,Новосибирск,50000,0.0
1500440484,5-33ZE2T7EL,2023-01-02,30659,Казуальные игры,1375795,Monochrome World,51.8,1.0,M,23,GRD,Санкт-Петербург,44000,0.0
1500414693,5-1URW99MNJ,2022-12-13,28577,Экшн,1134274,Fly O'Clock,3.0,1.0,M,17,GRD,Челябинск,115460,0.0
1500532325,5-2BNS3TAWA,2023-04-05,28561,Хоррор,1423446,The Dark Pictures Anthology: Little Hope,399.5,1.0,M,25,UGR,Казань,38000,2861.0
1500418534,5-NO8YA2O8,2022-12-16,28577,Экшн,1123760,VCB: Why City 4k,12.99,1.0,M,31,GRD,Москва,50000,0.0
1500527119,5-2QUO5KA78,2023-03-28,33164,Бестселлеры,848937,RESIDENT EVIL 7 - Gold Edition,629.0,1.0,M,20,SCH,Москва,44000,0.0
1500738913,5-336176EHH,2023-10-16,28574,Ролевые (RPG),1269462,Dead Cells,324.35,1.0,M,21,GRD,Москва,26000,198.0
1500321361,5-7XKM1ZW1,2022-08-26,28565,Симуляторы,848849,MechWarrior 5: Mercenaries,345.05,1.0,M,35,UGR,Челябинск,2983,413.0
1500356874,5-3575NSNE9,2022-10-12,33164,Бестселлеры,848678,RESIDENT EVIL 2 - Deluxe Edition,680.0,1.0,M,20,SCH,Москва,14000,0.0
1500434087,5-29XA1XG5K,2022-12-29,28574,Ролевые (RPG),1134397,Kingdom Come: Deliverance - Royal DLC Package - DLC,399.0,1.0,M,26,SCH,Санкт-Петербург,-51940,0.0
1500576407,5-NVVZZL8Z,2023-05-27,28555,Стратегии,1466687,IXION,759.2,1.0,F,31,GRD,Москва,32000,584.0
1500282502,5-1UZ7OTF7N,2022-06-26,28579,Гонки,1123663,Bus Driver Simulator,79.9,1.0,M,32,GRD,Москва,146000,0.0
1500568253,4-1T7A5BQT,2023-05-18,28562,Приключения,1423442,Asterigos: Curse of the Stars,1199.0,1.0,F,42,GRD,Москва,46655,3127.0
1500442514,5-1ZK8D13Q8,2023-01-04,28577,Экшн,1124124,Detroit: Become Human,814.0,1.0,M,22,UGR,Москва,50000,373.0
1500365228,5-Z594EJAC,2022-10-24,28558,Спорт,1269469,Last Room,30.6,1.0,F,32,GRD,Новосибирск,115792,0.0
1500267763,5-329K5H0B8,2022-05-29,28577,Экшн,848212,METAL GEAR RISING: REVENGEANCE,599.0,1.0,M,18,GRD,Москва,77441,514.0
1500434130,5-27I05V3SA,2022-12-29,28577,Экшн,1124124,Detroit: Become Human,814.0,1.0,M,21,SCH,Москва,33200,373.0
1500732951,5-2U15TXIKM,2023-10-07,28577,Экшн,1696109,APEX LEGENDS - 1000 COINS VIRTUAL CURRENCY,1059.04,1.0,M,22,ACD,Екатеринбург,26000,0.0
1500520835,5-399JT67XE,2023-03-19,28561,Хоррор,1434703,Little Nightmares,149.75,1.0,M,16,UGR,Красноярск,-250993,520.0
1500620779,5-YSPY4RL4,2023-07-15,28581,Файтинги,1651167,Street Fighter 6,6070.95,1.0,M,27,SCH,Санкт-Петербург,20000,0.0
1500487528,5-2Z4EUGTZ6,2023-02-21,29688,Скидки,890155,The Great Perhaps,46.35,1.0,M,12,GRD,Самара,118670,0.0
1500641702,5-3HVCR3JWN,2023-08-10,29688,Скидки,1636761,Devil May Cry 5 + Vergil,1058.21,1.0,M,14,SCH,Москва,-141130,0.0
1500280557,5-ON2C3NGI,2022-06-23,28577,Экшн,1207505,Orcs Must Die! 3 - Tipping the Scales DLC - DLC,195.0,1.0,M,34,SCH,Санкт-Петербург,230000,0.0
1500271117,5-1RGO517Z3,2022-06-05,28579,Гонки,1123671,Bus Driver Simulator - Tourist - DLC,14.9,1.0,M,21,SCH,Санкт-Петербург,62000,0.0
1500479920,5-1AWNCDH39,2023-02-14,28562,Приключения,1134285,The Walking Dead: The Telltale Definitive Series,1159.6,1.0,M,18,GRD,Екатеринбург,44000,800.0
1500474054,5-2G4KL51FP,2023-02-10,33164,Бестселлеры,848937,RESIDENT EVIL 7 - Gold Edition,629.0,1.0,M,18,SCH,Новосибирск,241571,0.0
1500602074,1-3GQ8I2B,2023-06-24,28578,Шутеры,1636691,Resident Evil 4: Ultimate HD Edition,457.47,1.0,M,36,UGR,Санкт-Петербург,86000,0.0
1500438429,5-2SMW1JFBK,2022-12-31,28555,Стратегии,847546,Squad,769.3,1.0,M,23,UGR,Москва,210522,77.0
1500654492,5-3EFRQ83J,2023-08-27,28577,Экшн,1727492,ARMORED CORE™ VI FIRES OF RUBICON™,2599.0,1.0,M,30,SCH,Санкт-Петербург,-10000,798.0
1500467851,5-2EP4RZ8NX,2023-02-04,28568,Инди,1395691,looK INside - Chapter 2,249.0,1.0,F,24,SCH,Москва,104557,0.0
1500233219,5-1CVOMKBW1,2022-04-01,28574,Ролевые (RPG),1178214,ELDEN RING,4478.88,1.0,M,26,GRD,Санкт-Петербург,38000,46.0
1500346178,5-34K3FOEB3,2022-09-26,28568,Инди,1277548,Witch It,137.25,1.0,M,17,SCH,Уфа,174870,612.0
1500329140,5-1VCTXYIZ9,2022-09-05,28565,Симуляторы,849127,Cities: Skylines - Mass Transit - DLC,144.5,1.0,M,43,UGR,Ростов-на-Дону,68000,0.0
1500280022,5-WW0DB1J7,2022-06-22,28565,Симуляторы,1123810,Cities: Skylines - Airports - DLC,299.0,1.0,M,21,SCH,Волгоград,195631,0.0
1500499732,5-3AFUQDNH7,2023-03-02,28568,Инди,890181,Shadow Tactics: Blades of the Shogun,79.9,1.0,M,15,SCH,Москва,143230,609.0
1500480395,5-15EXF10UE,2023-02-15,28568,Инди,1123513,Northgard,515.0,1.0,M,47,UGR,Санкт-Петербург,110000,251.0
1500435978,1-9QXFUF8,2022-12-30,28565,Симуляторы,1434710,Victoria 3,2479.0,1.0,M,44,UGR,Уфа,-10000,152.0
1500433791,5-20AT4IU67,2022-12-28,28555,Стратегии,1134258,Po?f vs The Cursed Kitty!,49.8,1.0,M,21,GRD,Москва,28400,0.0
1500301528,5-1CXSPJN9J,2022-07-24,28565,Симуляторы,1123792,Bus Driver Simulator - Old Legend - DLC,14.9,1.0,M,27,GRD,Краснодар,174138,0.0
1500334864,5-27QNKPN06,2022-09-12,28562,Приключения,849098,Magicka,199.0,1.0,M,21,SCH,Санкт-Петербург,366961,2654.0
1500676869,7-3JRGBL0WA,2023-09-10,28562,Приключения,1123760,VCB: Why City 4k,25.98,1.0,M,16,UGR,Омск,18453,0.0
1500747864,5-1QL75UA12,2023-10-27,28562,Приключения,1649269,No Man's Sky,1308.93,1.0,M,32,SCH,Москва,177,92.0
1500394978,5-35ASRNY9Z,2022-11-24,28568,Инди,1351515,Shadowrun: Dragonfall - Director's Cut,87.25,1.0,M,28,GRD,Краснодар,59613,2967.0
1500551180,5-EYH8W45T,2023-04-28,28577,Экшн,1424425,DARK SOULS™ III,1999.0,1.0,M,29,GRD,Новосибирск,194000,167.0
1500285159,5-DTG562B4,2022-06-29,28574,Ролевые (RPG),848153,Titan Quest Anniversary Edition,162.25,1.0,M,52,GRD,Санкт-Петербург,134000,365.0
1500386829,5-JKUNMPNP,2022-11-17,28574,Ролевые (RPG),1436292,Ni No Kuni II: Revenant Kingdom,319.84,1.0,M,44,GRD,Москва,61779,0.0
1500573417,5-2W35H254Z,2023-05-24,28562,Приключения,1091771,Donut County,135.0,1.0,M,11,SCH,Москва,-23977,0.0
1500526510,5-2SEFM0DC1,2023-03-27,28568,Инди,1134330,Re:Turn – One Way Trip,72.25,1.0,M,31,SCH,Москва,212001,0.0
1500297847,5-31QOC04GP,2022-07-19,28577,Экшн,848833,Apex Legends: 1000 Coins - DLC,749.0,1.0,M,20,UGR,Санкт-Петербург,319731,0.0
1500436141,5-1SPXF13QW,2022-12-30,28565,Симуляторы,847684,Stellaris: Nemesis - DLC,348.0,1.0,M,27,UGR,Красноярск,38000,0.0
1500444597,5-KDPPIRNG,2023-01-05,28568,Инди,1269477,Dead Cells: The Queen and the Sea - DLC,133.0,1.0,M,30,GRD,Москва,194120,0.0
1500303415,5-28T8NP295,2022-07-27,28578,Шутеры,848937,RESIDENT EVIL 7 - Gold Edition,570.0,1.0,M,47,GRD,Санкт-Петербург,49901,0.0
1500465855,5-2O8UE5JN8,2023-02-01,29688,Скидки,848666,Resident Evil 7,329.0,1.0,M,15,GRD,Краснодар,93756,0.0
1500519276,5-33EHFR7OJ,2023-03-17,28562,Приключения,1530592,Batman: The Enemy Within - The Telltale Series,224.5,1.0,M,19,GRD,Москва,94140,3135.0
1500281493,5-1P5NLQHJ4,2022-06-25,28568,Инди,1127110,Lake,435.0,1.0,M,25,GRD,Санкт-Петербург,26000,0.0
1500484224,5-3D46TJ8DM,2023-02-18,28577,Экшн,848937,RESIDENT EVIL 7 - Gold Edition,629.0,1.0,M,20,UGR,Новосибирск,147639,0.0
1500736640,5-2Y9TA12G1,2023-10-13,28562,Приключения,848666,Resident Evil 7,329.67,1.0,M,23,SCH,Санкт-Петербург,38000,0.0
1500661261,5-TUOB1RRA,2023-09-04,28562,Приключения,1674692,Days Gone,1271.71,1.0,M,34,UGR,Санкт-Петербург,-186114,282.0
1500318163,5-22IBTMQRG,2022-08-22,28562,Приключения,1124052,Alone in the Dark: The New Nightmare,42.25,1.0,M,32,GRD,Москва,62000,0.0
1500328615,5-2MEOQ61Q8,2022-09-05,30659,Казуальные игры,1340422,House Flipper - Pets - DLC,360.0,1.0,F,32,GRD,Москва,32000,0.0
1500494625,5-18OW4YQ07,2023-02-26,28577,Экшн,848478,Urban Trial Freestyle,16.9,1.0,M,29,UGR,Новосибирск,74000,0.0
1500653939,5-28XR7E30K,2023-08-26,29688,Скидки,847546,Squad,824.25,1.0,M,23,SCH,Самара,68000,77.0
1500587542,5-2J62AD7B7,2023-06-08,30659,Казуальные игры,847353,Bee Simulator,499.0,1.0,M,19,GRD,Челябинск,-2800,0.0
1500362959,5-3777OVEJP,2022-10-21,29688,Скидки,848276,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 - Road to Boruto,299.0,1.0,M,15,SCH,Казань,-107362,0.0
1500445258,5-3D9YQBG0M,2023-01-06,28577,Экшн,847894,Wickland,29.0,1.0,M,24,UGR,Москва,-23109,0.0
1500749986,5-E421H15K,2023-10-29,29688,Скидки,1720767,Hogwarts Legacy,1760.88,1.0,M,23,GRD,Москва,382889,1.0
1500247914,5-2TR9U3S5B,2022-04-28,28555,Стратегии,1124275,Legend of Keepers: Feed the Troll - DLC,123.2,1.0,M,20,SCH,Екатеринбург,102058,0.0
1500635881,5-32SDD8LS8,2023-08-04,28568,Инди,890097,Barotrauma,825.0,1.0,M,15,SCH,Санкт-Петербург,240068,10.0
1500736826,5-3774QDVG8,2023-10-13,28587,Аркады,1720700,Hotshot Racing,43.5,1.0,M,16,SCH,Екатеринбург,492246,0.0
1500418493,5-2U1UCSAFZ,2022-12-16,29688,Скидки,890104,Zanzarah: The Hidden Portal,24.9,1.0,F,26,SCH,Санкт-Петербург,159264,0.0
1500264221,1-DAU41XU,2022-05-24,28565,Симуляторы,847754,Transport Fever 2,412.5,1.0,F,33,SCH,Новосибирск,62000,205.0
1500317531,5-1360O92J9,2022-08-21,28574,Ролевые (RPG),890092,Iratus: Wrath of the Necromancer - DLC,98.67,1.0,M,33,GRD,Москва,181395,0.0
1500234247,5-2A5GDBSP2,2022-04-02,28574,Ролевые (RPG),848191,ArcaniA: Fall of Setarrif,69.72,1.0,M,32,GRD,Москва,62000,0.0
1500436667,5-2ZTEW6S5A,2022-12-30,28561,Хоррор,1423445,The Dark Pictures Anthology: Man Of Medan,399.5,1.0,M,23,GRD,Москва,80000,0.0
1500266986,5-2XHGQ1LAT,2022-05-28,28574,Ролевые (RPG),849010,Pathologic 2,279.6,1.0,M,30,UGR,Москва,146000,2488.0
1500692319,5-3PA4SQWD,2023-09-18,28574,Ролевые (RPG),1204923,Pathfinder: Wrath of the Righteous - Season Pass - DLC,899.0,1.0,M,29,GRD,Москва,86000,0.0
1500433576,5-23LWLP3AR,2022-12-28,28568,Инди,1434703,Little Nightmares,149.75,1.0,M,19,GRD,Новосибирск,26000,520.0
1500732515,5-YBU7HR27,2023-10-07,28574,Ролевые (RPG),1134413,DRAGON QUEST XI: Echoes of an Elusive Age,1999.0,1.0,M,39,GRD,Воронеж,28846,0.0
1500394473,5-1FDZ6JE5C,2022-11-23,28562,Приключения,880563,The Uncertain: Light at the end,38.85,1.0,F,19,SCH,Москва,14000,0.0
1500442386,5-19W175I2N,2023-01-03,28590,Для детей,848404,Super Lucky's Tale,282.75,1.0,M,37,GRD,Омск,53153,0.0
1500282589,5-260KH23MT,2022-06-27,29688,Скидки,1123527,SOLASTA: Crown of the Magister,291.6,1.0,M,22,UGR,Москва,68000,0.0
1500450167,5-15PZWRFPU,2023-01-11,33164,Бестселлеры,848666,Resident Evil 7,329.0,1.0,M,31,GRD,Москва,194000,0.0
1500241119,5-16C23WAZ3,2022-04-17,28574,Ролевые (RPG),847593,Sword Art Online: Hollow Realization – Deluxe Edition,179.85,1.0,M,20,SCH,Москва,44000,0.0
1500382095,4-1WPVVCER,2022-11-12,28577,Экшн,1435647,The Darkest Tales,435.0,1.0,M,31,GRD,Москва,80821,0.0
1500229781,5-27PGBK9XJ,2022-03-25,28568,Инди,847546,Squad,861.62,1.0,M,27,GRD,Санкт-Петербург,110000,77.0
1500235388,5-K1XQ89K1,2022-04-03,28577,Экшн,1134410,Life is Strange 2 Complete Season,1320.0,1.0,M,35,GRD,Москва,-172946,0.0
1500650258,5-3FZH09O4S,2023-08-21,28577,Экшн,1485004,Mortal Shell,194.7,1.0,M,30,SCH,Санкт-Петербург,38000,3081.0
1500661412,1-1S56877,2023-09-04,29688,Скидки,1674692,Days Gone,1271.71,1.0,M,50,UGR,Москва,72719,282.0
1500596549,5-2EH65XOST,2023-06-18,28555,Стратегии,847899,Disciples III: Gold Edition,209.5,1.0,M,19,GRD,Москва,164807,0.0
1500521489,5-2ME7WXPSN,2023-03-20,28574,Ролевые (RPG),889906,Dead Age 2,91.77,1.0,M,31,GRD,Москва,44000,0.0
1500632603,5-3DROGFYOB,2023-07-31,28574,Ролевые (RPG),1618001,Shadows of Doubt,568.0,1.0,M,23,SCH,Санкт-Петербург,26000,39.0
1500720667,5-24XVNXJMC,2023-09-30,29688,Скидки,1586352,Sifu (Steam),1199.0,1.0,M,23,GRD,Ростов-на-Дону,80000,0.0
1500283032,5-24L2BYIS8,2022-06-27,29688,Скидки,1208304,Solasta: Crown of the Magister - Lost Valley - DLC,399.2,1.0,M,27,SCH,Санкт-Петербург,132271,0.0
1500318620,5-GF7CAJ8N,2022-08-22,28565,Симуляторы,847684,Stellaris: Nemesis - DLC,435.0,1.0,M,28,GRD,Санкт-Петербург,86000,0.0
1500578064,5-19C8QN846,2023-05-28,28568,Инди,893196,Lake,261.0,1.0,M,27,GRD,Москва,280983,0.0
1500248084,5-LGY91KTW,2022-04-28,28565,Симуляторы,1241258,Terraformers,449.1,1.0,M,37,GRD,Москва,302000,1108.0
1500468079,5-1SH976GL5,2023-02-04,28579,Гонки,1123760,VCB: Why City 4k,12.99,1.0,M,23,UGR,Санкт-Петербург,86000,0.0
1500632616,5-34D0K1ELP,2023-07-31,28555,Стратегии,1671743,Totally Accurate Battle Simulator,261.0,1.0,M,16,GRD,Санкт-Петербург,-6984,269.0
1500353617,5-13Z5T4XO3,2022-10-08,29688,Скидки,890167,Sacred 3,191.95,1.0,M,32,GRD,Москва,38000,4265.0
1500658230,5-5QGTWRYR,2023-09-01,28568,Инди,1685565,Train Valley 2 – The Pandeia Project - DLC,160.0,1.0,M,41,GRD,Москва,170000,0.0
1500516127,5-24DZBBDWU,2023-03-12,28577,Экшн,1269462,Dead Cells,299.4,1.0,M,23,UGR,Москва,110000,198.0
1500745545,5-1KPD71S0S,2023-10-25,28562,Приключения,848666,Resident Evil 7,399.6,1.0,M,25,GRD,Москва,59600,0.0
1500270021,5-4OJ6Y1V7,2022-06-02,28565,Симуляторы,1134357,Men of War: Collector's Pack,120.0,1.0,M,35,GRD,Москва,86000,0.0
1500746003,5-21D9GVOU9,2023-10-25,28574,Ролевые (RPG),1720765,Hogwarts Legacy - Deluxe Edition,2159.44,1.0,M,25,UGR,Москва,222947,0.0
1500337998,5-2LO8K7HAG,2022-09-15,28555,Стратегии,1269469,Last Room,30.6,1.0,M,25,SCH,Самара,32000,0.0
1500593898,5-2FLN0YQ4W,2023-06-16,28555,Стратегии,1124190,Project Highrise: Tokyo Towers - DLC,39.5,1.0,M,33,GRD,Санкт-Петербург,26000,0.0
1500458668,5-2MZEISTII,2023-01-23,28577,Экшн,1269474,Dead Cells: DLCs Only BUNDLE - DLC,319.2,1.0,M,16,GRD,Москва,190,0.0
1500242148,5-XRURJTQU,2022-04-19,28574,Ролевые (RPG),1208304,Solasta: Crown of the Magister - Lost Valley - DLC,499.0,1.0,M,27,SCH,Москва,44000,0.0
1500671327,5-2JZFBQOKG,2023-09-09,28562,Приключения,1123760,VCB: Why City 4k,25.98,1.0,M,30,SCH,Самара,66800,0.0
1500490249,5-VRRJB38Q,2023-02-23,28565,Симуляторы,1395053,Cities: Skylines - Plazas & Promenades - DLC,550.0,1.0,F,31,SCH,Москва,110000,0.0
